day,os_name,country,events,campaign_id,creative_id_network,creative_network,ad_id,ad_name,spend,installs,revenue,impressions_adjust,clicks_adjust,impressions,clicks,视频播放进度25%次数,视频播放进度50%次数,视频平均播放时长
2026/2/15,android,KR,0,120241467475180572,120241468014200572,VID18-角色展示轮播-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,KR,0,6931591409752,6939191252952,PIC16-4级蛇女-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,KR,0,120241467475180572,120241468014200572,VID18-角色展示轮播-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,TW,0,6939195938352,6939214270152,PIC33-魔族阵容-Vincent-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,TW,0,6941413175152,6941413176752,PIC34-神族阵容-Vincent-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,TW,0,6941413175152,6941413183352,PIC五图03-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,US,0,120238648236360510,120239358530950510,VID19-角色展示轮播2-Vincent-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,US,0,6970072321780,6970072322180,PIC23-合成犀牛-Vincent-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/15,android,US,0,120238648236360510,120239358530960510,VID22-选择+闯关-Vincent-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,BR,0,120239366394730510,120239531552730510,VID06-LUDUS战斗-Vincent,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,BR,0,120239366594720510,120239366594730510,PIC17-4级巫妖-Vincent-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,KR,0,6931591409752,6939860601752,PIC五图06-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,KR,0,120241467475180572,120241467560440572,PIC五图01-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,KR,0,6931593682152,6939193504352,VID11-合成角色展示-Vincent-韩语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,TW,0,6939217868352,6939743275552,VID22-选择+闯关-Vincent-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,TW,0,6939217868352,6941442664352,VID24-DMG战斗2-Vincent-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,TW,0,6939195938352,6941353952352,PIC21-合成火法师-Vincent-繁中,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,TW,0,6939217868352,6939219987752,VID12-英雄展示1-Abbey-通用,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,US,0,120238648236360510,120239358530960510,VID22-选择+闯关-Vincent-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/16,android,US,0,6970072321780,6970160770180,PIC五图01-英语,,,0,1,0,0,0,0,0,0,0,0
2026/2/17,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/17,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/17,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/17,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/17,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/19,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/20,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/20,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/20,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/20,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/20,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/21,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/21,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/22,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/22,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/22,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/22,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/23,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/23,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/25,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/25,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/25,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/26,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/26,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/26,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/27,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/28,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/28,android,,0,,unknown,unknown,,,0,1,0,0,0,0,0,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239279840160510,PIC02-登录送连抽扁平版-Vincent-英语,120239279840160510,PIC02-登录送连抽扁平版-Vincent-英语,1.81,0,0,1100,42,1100,42,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239279840140510,PIC03-登录送连抽场景版-Vincent-英语,120239279840140510,PIC03-登录送连抽场景版-Vincent-英语,2.72,0,0,1812,49,1812,49,0,0,1
2026/2/3,android,ID,0,120238770649640510,120239279840150510,PIC06-立绘卡牌展示-Vincent-英语,120239279840150510,PIC06-立绘卡牌展示-Vincent-英语,15.22,0,0,13845,387,13845,387,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239279840120510,PIC08-升级进化-Vincent-英语,120239279840120510,PIC08-升级进化-Vincent-英语,2.35,0,0,3981,45,3981,45,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239279840130510,PIC12-战斗PVP-Vincent-英语,120239279840130510,PIC12-战斗PVP-Vincent-英语,11.29,0,0,12432,286,12432,286,2,1,2
2026/2/3,android,ID,0,120238770649640510,120239024373200510,PIC16-4级蛇女-Vincent-英语,120239024373200510,PIC16-4级蛇女-Vincent-英语,1.44,0,0,1548,45,1548,45,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239294231750510,PIC16-4级蛇女-Vincent-英语,120239294231750510,PIC16-4级蛇女-Vincent-英语,0.25,0,0,331,4,331,4,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239024373210510,PIC20-合成厨师长-Vincent-英语,120239024373210510,PIC20-合成厨师长-Vincent-英语,1.72,0,0,2230,104,2230,104,0,0,1
2026/2/3,android,ID,0,120238770649640510,120239294231740510,PIC20-合成厨师长-Vincent-英语,120239294231740510,PIC20-合成厨师长-Vincent-英语,0.11,0,0,271,5,271,5,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239024373250510,PIC21-合成火法师-Vincent-英语,120239024373250510,PIC21-合成火法师-Vincent-英语,11.41,0,0,16883,458,16883,458,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239294231700510,PIC21-合成火法师-Vincent-英语,120239294231700510,PIC21-合成火法师-Vincent-英语,0.68,0,0,1290,10,1290,10,1,0,1
2026/2/3,android,ID,0,120238770649640510,120239297880920510,PIC21-合成火法师-Vincent-英语,120239297880920510,PIC21-合成火法师-Vincent-英语,2.69,0,0,3638,92,3638,92,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239024373260510,PIC26-升级蛇女佛耶哥-Vincent-通用,120239024373260510,PIC26-升级蛇女佛耶哥-Vincent-通用,3.47,0,0,5674,77,5674,77,0,0,1
2026/2/3,android,ID,0,120238770649640510,120239294231690510,PIC26-升级蛇女佛耶哥-Vincent-通用,120239294231690510,PIC26-升级蛇女佛耶哥-Vincent-通用,0.44,0,0,856,13,856,13,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239024373240510,PIC29-世界观-Vincent-英语,120239024373240510,PIC29-世界观-Vincent-英语,2.75,0,0,4372,75,4372,75,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239294231720510,PIC29-世界观-Vincent-英语,120239294231720510,PIC29-世界观-Vincent-英语,1.12,0,0,2420,20,2420,20,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239024373230510,PIC34-神族阵容-Vincent-英语,120239024373230510,PIC34-神族阵容-Vincent-英语,15.1,0,0,18270,478,18270,478,0,0,1
2026/2/3,android,ID,0,120238770649640510,120239294231730510,PIC34-神族阵容-Vincent-英语,120239294231730510,PIC34-神族阵容-Vincent-英语,0.9,0,0,1334,46,1334,46,0,0,0
2026/2/3,android,ID,0,120238770649640510,120239297880900510,PIC34-神族阵容-Vincent-英语,120239297880900510,PIC34-神族阵容-Vincent-英语,4.25,0,0,5422,107,5422,107,1,0,6
2026/2/3,android,ID,0,120238770649640510,120238770649810510,VID15-卡牌滚动-Abbey-英语,120238770649810510,VID15-卡牌滚动-Abbey-英语,21.12,0,0,17523,808,17523,808,3622,1746,3
2026/2/3,android,ID,0,120238770649640510,120238770649730510,VID17-魔王阵容-Vincent-英语,120238770649730510,VID17-魔王阵容-Vincent-英语,2.42,0,0,2916,38,2916,38,192,119,6
2026/2/3,android,,0,120237598152320510,120237598152520510,PIC01-打造阵容-Vincent-英语,120237598152520510,PIC01-打造阵容-Vincent-英语,1.98,0,0,3663,61,3663,61,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152510510,PIC02-登录送连抽扁平版-Vincent-英语,120237598152510510,PIC02-登录送连抽扁平版-Vincent-英语,0.44,0,0,364,16,364,16,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152440510,PIC03-登录送连抽场景版-Vincent-英语,120237598152440510,PIC03-登录送连抽场景版-Vincent-英语,0.75,0,0,1256,28,1256,28,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152530510,PIC04-合成场景版-Vincent-英语,120237598152530510,PIC04-合成场景版-Vincent-英语,0.11,0,0,178,6,178,6,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152330510,PIC06-立绘卡牌展示-Vincent-英语,120237598152330510,PIC06-立绘卡牌展示-Vincent-英语,0.3,0,0,521,23,521,23,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152460510,PIC07-升级祭司-Vincent-英语,120237598152460510,PIC07-升级祭司-Vincent-英语,0.11,0,0,207,3,207,3,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152430510,PIC08-升级进化-Vincent-英语,120237598152430510,PIC08-升级进化-Vincent-英语,2.68,0,0,5360,38,5360,38,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152340510,PIC09-挑战强弱-Vincent-英语,120237598152340510,PIC09-挑战强弱-Vincent-英语,0.5,0,0,691,20,691,20,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152500510,PIC11-战斗PVE-Vincent-英语,120237598152500510,PIC11-战斗PVE-Vincent-英语,0.06,0,0,72,4,72,4,0,0,0
2026/2/3,android,,0,120237598152320510,120237598152470510,PIC12-战斗PVP-Vincent-英语,120237598152470510,PIC12-战斗PVP-Vincent-英语,1.04,0,0,1914,27,1914,27,0,0,0
2026/2/9,android,BR,0,120239366394730510,120239531552730510,VID06-LUDUS战斗-Vincent,120239531552730510,VID06-LUDUS战斗-Vincent,12.76,0,0,5566,86,5566,86,446,229,3
2026/2/9,android,BR,0,120239366394730510,120239366394770510,VID12-英雄展示1-Abbey-通用,120239366394770510,VID12-英雄展示1-Abbey-通用,0.8,0,0,279,3,279,3,30,19,2
2026/2/9,android,BR,0,120239366394730510,120239408982830510,VID13-英雄展示2-Abbey-通用,120239408982830510,VID13-英雄展示2-Abbey-通用,0.25,0,0,136,3,136,3,13,7,2
2026/2/9,android,BR,0,120239366394730510,120239531552710510,VID13-英雄展示2-Abbey-通用,120239531552710510,VID13-英雄展示2-Abbey-通用,0.74,0,0,511,4,511,4,38,27,4
2026/2/9,android,BR,0,120239366394730510,120239366394800510,VID15-卡牌滚动-Abbey-英语,120239366394800510,VID15-卡牌滚动-Abbey-英语,7.3,0,0,3988,41,3988,41,323,173,2
2026/2/9,android,BR,0,120239366394730510,120239366394760510,VID16-阵容组合-Abbey-英语,120239366394760510,VID16-阵容组合-Abbey-英语,2.94,0,0,1235,19,1235,19,129,63,2
2026/2/9,android,BR,0,120239366394730510,120239531552690510,VID18-角色展示轮播-Vincent-英语,120239531552690510,VID18-角色展示轮播-Vincent-英语,3.93,0,0,3349,21,3349,21,266,156,2
2026/2/9,android,BR,0,120239366394730510,120239366394790510,VID20-角色升级-Vincent-英语,120239366394790510,VID20-角色升级-Vincent-英语,0.48,0,0,297,3,297,3,25,15,2
2026/2/9,android,BR,0,120239366394730510,120239366394780510,VID22-选择+闯关-Vincent-英语,120239366394780510,VID22-选择+闯关-Vincent-英语,6.79,0,0,2155,31,2155,31,189,134,3
2026/2/9,android,BR,0,120239366394730510,120239366394830510,VID23-英雄升级战斗-Vincent-英语,120239366394830510,VID23-英雄升级战斗-Vincent-英语,0.27,0,0,73,0,73,0,3,1,2
2026/2/9,android,BR,0,120239366394730510,120239373825000510,VID24-DMG战斗2-Vincent-通用,120239373825000510,VID24-DMG战斗2-Vincent-通用,1.29,0,0,763,3,763,3,50,22,2
2026/2/9,android,BR,0,120239366394730510,120239531552720510,VID24-DMG战斗2-Vincent-通用,120239531552720510,VID24-DMG战斗2-Vincent-通用,16.04,0,0,11176,98,11176,98,792,439,3
2026/2/9,android,BR,0,120239366394730510,120239409035370510,VID25-合成合成合成-Vincent-英语,120239409035370510,VID25-合成合成合成-Vincent-英语,57.49,0,0,34387,607,34387,607,3231,1669,3
2026/2/9,android,BR,0,120239366394730510,120239531552700510,VID25-合成合成合成-Vincent-英语,120239531552700510,VID25-合成合成合成-Vincent-英语,2.3,0,0,1521,13,1521,13,120,69,2
2026/2/9,android,BR,0,120239366594720510,120239366795330510,PIC04-合成场景版-Vincent-英语,120239366795330510,PIC04-合成场景版-Vincent-英语,0.47,0,0,238,7,238,7,0,0,0
2026/2/9,android,BR,0,120239366594720510,120239366795310510,PIC05-合成祭司-Vincent-英语,120239366795310510,PIC05-合成祭司-Vincent-英语,7.22,0,0,5601,102,5601,102,3,2,2
2026/2/9,android,BR,0,120239366594720510,120239366795320510,PIC08-升级进化-Vincent-英语,120239366795320510,PIC08-升级进化-Vincent-英语,8.54,0,0,7123,99,7123,99,0,0,0
2026/2/9,android,BR,0,120239366594720510,120239366795350510,PIC09-挑战强弱-Vincent-英语,120239366795350510,PIC09-挑战强弱-Vincent-英语,3.16,0,0,1158,30,1158,30,0,0,1
2026/2/9,android,BR,0,120239366594720510,120239366594890510,PIC13-4级厨师长-Vincent-英语,120239366594890510,PIC13-4级厨师长-Vincent-英语,17.97,0,0,15156,229,15156,229,16,10,2
2026/2/9,android,BR,0,120239366594720510,120239366594900510,PIC14-4级佛耶哥-Vincent-英语,120239366594900510,PIC14-4级佛耶哥-Vincent-英语,10.93,0,0,5166,84,5166,84,24,10,1
2026/2/9,android,BR,0,120239366594720510,120239366594910510,PIC15-4级巨魔-Vincent-英语,120239366594910510,PIC15-4级巨魔-Vincent-英语,3.14,0,0,1890,33,1890,33,8,4,1
2026/2/9,android,BR,0,120239366594720510,120239366594830510,PIC16-4级蛇女-Vincent-英语,120239366594830510,PIC16-4级蛇女-Vincent-英语,1.47,0,0,622,14,622,14,0,0,0
2026/2/9,android,BR,0,120239366594720510,120239366594730510,PIC17-4级巫妖-Vincent-英语,120239366594730510,PIC17-4级巫妖-Vincent-英语,10.36,0,0,7100,149,7100,149,1,0,3
2026/2/9,android,BR,0,120239366594720510,120239366594820510,PIC18-合成加特林-Vincent-英语,120239366594820510,PIC18-合成加特林-Vincent-英语,6.69,0,0,3774,100,3774,100,0,0,3
2026/2/9,android,BR,0,120239366594720510,120239531611030510,PIC18-合成加特林-Vincent-英语,120239531611030510,PIC18-合成加特林-Vincent-英语,4.67,0,0,3235,46,3235,46,0,0,1
2026/2/9,android,BR,0,120239366594720510,120239366594840510,PIC19-合成修理师-Vincent-英语,120239366594840510,PIC19-合成修理师-Vincent-英语,6.36,0,0,3428,90,3428,90,0,0,0
2026/2/9,android,BR,0,120239366594720510,120239366594850510,PIC20-合成厨师长-Vincent-英语,120239366594850510,PIC20-合成厨师长-Vincent-英语,2.45,0,0,1154,33,1154,33,0,0,0
2026/2/9,android,BR,0,120239366594720510,120239366594860510,PIC21-合成火法师-Vincent-英语,120239366594860510,PIC21-合成火法师-Vincent-英语,40.74,0,0,38497,672,38497,672,2,1,3
2026/2/9,android,BR,0,120239366594720510,120239366594870510,PIC22-合成蛇女-Vincent-英语,120239366594870510,PIC22-合成蛇女-Vincent-英语,2.69,0,0,1523,34,1523,34,0,0,1
2026/2/9,android,BR,0,120239366594720510,120239366594880510,PIC23-合成犀牛-Vincent-英语,120239366594880510,PIC23-合成犀牛-Vincent-英语,8.18,0,0,6531,84,6531,84,0,0,2
2026/2/9,android,BR,0,120239366594720510,120239366594790510,PIC29-世界观-Vincent-英语,120239366594790510,PIC29-世界观-Vincent-英语,3.97,0,0,1969,52,1969,52,0,0,1
2026/2/9,android,BR,0,120239366594720510,120239366594760510,PIC30-世界观2-Vincent-英语,120239366594760510,PIC30-世界观2-Vincent-英语,6.01,0,0,2491,72,2491,72,9,4,1
2026/2/9,android,BR,0,120239366594720510,120239366594800510,PIC32-机械族阵容-Vincent-英语,120239366594800510,PIC32-机械族阵容-Vincent-英语,13.25,0,0,5234,148,5234,148,14,10,2
2026/2/9,android,BR,0,120239366594720510,120239366594810510,PIC33-魔族阵容-Vincent-英语,120239366594810510,PIC33-魔族阵容-Vincent-英语,9.68,0,0,4512,141,4512,141,6,4,5
2026/2/9,android,BR,0,120239366594720510,120239366594740510,PIC34-神族阵容-Vincent-英语,120239366594740510,PIC34-神族阵容-Vincent-英语,32.97,0,0,19730,480,19730,480,0,0,1
2026/2/9,android,BR,0,120239366594720510,120239531590770510,PIC34-神族阵容-Vincent-英语,120239531590770510,PIC34-神族阵容-Vincent-英语,28.81,0,0,18634,330,18634,330,5,3,2
2026/2/9,android,BR,0,120239366594720510,120239423107430510,PIC五图02-英语,120239423107430510,PIC五图02-英语,1,0,0,459,17,459,17,2,1,1
2026/2/9,android,BR,0,120239366594720510,120239423107420510,PIC五图03-英语,120239423107420510,PIC五图03-英语,2.94,0,0,1174,40,1174,40,5,1,1
2026/2/9,android,BR,0,120239366594720510,120239423107460510,PIC五图04-英语,120239423107460510,PIC五图04-英语,56.6,0,0,46700,1007,46700,1007,25,11,2
2026/2/9,android,BR,0,120239366594720510,120239423107450510,PIC五图05-英语,120239423107450510,PIC五图05-英语,3.11,0,0,1687,24,1687,24,4,2,1
2026/2/9,android,BR,0,120239366594720510,120239423626760510,PIC五图06-英语,120239423626760510,PIC五图06-英语,4.21,0,0,1469,81,1469,81,16,9,3
2026/2/9,android,KR,0,6931591409752,6931591409952,PIC02-登录送连抽扁平版-Vincent-韩语,,,0,0,0,1205,24,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6931593368752,PIC04-合成场景版-Vincent-韩语,,,0,0,0,1419,23,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6931592749952,PIC05-合成祭司-Vincent-韩语,,,0,0,0,19797,305,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6931592716752,PIC06-立绘卡牌展示-Vincent-韩语,,,0,0,0,1247,31,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6931593311552,PIC08-升级进化-Vincent-韩语,,,0,0,0,11205,127,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939191253352,PIC13-4级厨师长-Vincent-韩语,,,0,0,0,9051,44,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939191253552,PIC14-4级佛耶哥-Vincent-韩语,,,0,0,0,10724,62,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939191253752,PIC15-4级巨魔-Vincent-韩语,,,0,0,0,1868,22,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939191252952,PIC16-4级蛇女-Vincent-韩语,,,0,0,0,26741,200,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939191253152,PIC17-4级巫妖-Vincent-韩语,,,0,0,0,22904,210,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192111552,PIC18-合成加特林-Vincent-韩语,,,0,0,0,19875,393,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085953152,PIC18-合成加特林-Vincent-韩语,,,0,0,0,3181,52,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192111752,PIC19-合成修理师-Vincent-韩语,,,0,0,0,4298,75,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085952952,PIC19-合成修理师-Vincent-韩语,,,0,0,0,1723,21,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192111952,PIC20-合成厨师长-Vincent-韩语,,,0,0,0,1085,25,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085952752,PIC20-合成厨师长-Vincent-韩语,,,0,0,0,480,4,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192112152,PIC21-合成火法师-Vincent-韩语,,,0,0,0,716,5,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085952552,PIC21-合成火法师-Vincent-韩语,,,0,0,0,260,2,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192111152,PIC22-合成蛇女-Vincent-韩语,,,0,0,0,1078,9,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085953352,PIC22-合成蛇女-Vincent-韩语,,,0,0,0,519,2,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192224152,PIC23-合成犀牛-Vincent-韩语,,,0,0,0,576,10,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6941085952352,PIC23-合成犀牛-Vincent-韩语,,,0,0,0,241,4,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192289552,PIC29-世界观-Vincent-韩语,,,0,0,0,6910,88,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192289752,PIC30-世界观2-Vincent-韩语,,,0,0,0,1697,30,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192289952,PIC32-机械族阵容-Vincent-韩语,,,0,0,0,1877,15,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192290152,PIC33-魔族阵容-Vincent-韩语,,,0,0,0,546,8,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939192289152,PIC34-神族阵容-Vincent-韩语,,,0,0,0,1947,20,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939853826352,PIC五图01-韩语,,,0,0,0,12279,297,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939853826552,PIC五图02-韩语,,,0,0,0,5488,66,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939853826752,PIC五图03-韩语,,,0,0,0,5136,55,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939853825752,PIC五图04-韩语,,,0,0,0,5649,44,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939853826152,PIC五图05-韩语,,,0,0,0,6721,77,0,0,0,0,0
2026/2/9,android,KR,0,6931591409752,6939860601752,PIC五图06-韩语,,,0,0,0,5763,115,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939193504352,VID11-合成角色展示-Vincent-韩语,,,0,0,0,18147,605,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6941085524752,VID11-合成角色展示-Vincent-韩语,,,0,0,0,6383,112,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939193287552,VID12-英雄展示1-Abbey-通用,,,0,0,0,6563,124,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6941085525552,VID15-卡牌滚动-Abbey-韩语,,,0,0,0,815,20,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6941085525352,VID16-阵容组合-Abbey-韩语,,,0,0,0,878,19,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939193504952,VID17-魔王阵容-Vincent-韩语,,,0,0,0,99,7,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6941085525152,VID17-魔王阵容-Vincent-韩语,,,0,0,0,1043,24,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939193162952,VID18-角色展示轮播-Vincent-韩语,,,0,0,0,21360,429,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939192777152,VID19-角色展示轮播2-Vincent-韩语,,,0,0,0,1,0,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939743637552,VID22-选择+闯关-Vincent-韩语,,,0,0,0,4270,62,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939743637352,VID23-英雄升级战斗-Vincent-韩语,,,0,0,0,3973,84,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6939223232952,VID24-DMG战斗2-Vincent-韩语,,,0,0,0,4026,114,0,0,0,0,0
2026/2/9,android,KR,0,6931593682152,6931593682752,VID26-魔族失败胜利-Vincent-韩语,,,0,0,0,3325,51,0,0,0,0,0
2026/2/9,android,KR,0,120241467475180572,120241467574950572,PIC16-4级蛇女-Vincent-韩语,,,0,0,0,573,4,0,0,0,0,0
2026/2/9,android,KR,0,120241467475180572,120241467560440572,PIC五图01-韩语,,,0,0,0,1072,16,0,0,0,0,0
2026/2/9,android,KR,0,120241467475180572,120241467475140572,PIC五图05-韩语,,,0,0,0,3276,26,0,0,0,0,0
2026/2/9,android,KR,0,120241467475180572,120241468014060572,VID11-合成角色展示-Vincent-韩语,,,0,0,0,247,2,0,0,0,0,0
2026/2/9,android,KR,0,120241467475180572,120241468014200572,VID18-角色展示轮播-Vincent-韩语,,,0,0,0,2510,41,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939216112352,PIC04-合成场景版-Vincent-繁中,,,0,0,0,1760,53,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939216112552,PIC06-立绘卡牌展示-Vincent-繁中,,,0,0,0,1575,84,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939216113152,PIC08-升级进化-Vincent-繁中,,,0,0,0,1263,23,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939216112752,PIC11-战斗PVE-Vincent-繁中,,,0,0,0,860,41,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939195940552,PIC13-4级厨师长-Vincent-繁中,,,0,0,0,569,10,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939195940752,PIC14-4级佛耶哥-Vincent-繁中,,,0,0,0,609,13,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939195941952,PIC15-4级巨魔-Vincent-繁中,,,0,0,0,1178,17,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939195940952,PIC16-4级蛇女-Vincent-繁中,,,0,0,0,533,11,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939195939752,PIC17-4级巫妖-Vincent-繁中,,,0,0,0,404,12,0,0,0,0,0
2026/2/9,android,TW,0,6939195938352,6939210114152,PIC18-合成加特林-Vincent-繁中,,,0,0,0,1779,54,0,0,0,0,0
