day,country,os_name,network,campaign,creative_network,creative_id_network,adgroup_id_network,campaign_id_network,installs,clicks,impressions,events,revenue,prefix,type,campaign_id,stage,material
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC五图04-英语,120239423107460510,120239423107410510,120239366594720510,1,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC23-合成犀牛-Vincent-英语,120239357496490510,120239357471610510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC04-合成场景版-Vincent-韩语,6931593368752,6931591410152,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC16-4级蛇女-Vincent-韩语,6939191252952,6939191252752,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC五图05-韩语,6939853826152,6939853825952,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Facebook Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6941085524752,6941085524952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Facebook Installs,05-KR-CBT1-VID (6931593682152),VID17-魔王阵容-Vincent-韩语,6941085525152,6941085524952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Facebook Installs,15-KR-CBT1 (120241467475180572),PIC五图01-韩语,120241467560440572,120241467475190572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Facebook Installs,15-KR-CBT1 (120241467475180572),VID18-角色展示轮播-Vincent-韩语,120241468014200572,120241468014070572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC20-合成厨师长-Vincent-韩语,6939192111952,6939192111352,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC29-世界观-Vincent-韩语,6939192289552,6939192288952,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC五图06-韩语,6939860601752,6939853825952,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID17-魔王阵容-Vincent-韩语,6939193504952,6939193504152,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Instagram Installs,15-KR-CBT1 (120241467475180572),PIC16-4级蛇女-Vincent-韩语,120241467574950572,120241467475190572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Instagram Installs,15-KR-CBT1 (120241467475180572),VID11-合成角色展示-Vincent-韩语,120241468014060572,120241468014070572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC15-4级巨魔-Vincent-韩语,6939191253752,6939191252752,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC19-合成修理师-Vincent-韩语,6939192111752,6939192111352,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC34-神族阵容-Vincent-韩语,6941352867552,6941085952152,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID15-卡牌滚动-Abbey-韩语,6941085525552,6941085524952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID16-阵容组合-Abbey-韩语,6941085525352,6941085524952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID22-选择+闯关-Vincent-韩语,6939743637552,6939743637752,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID24-DMG战斗2-Vincent-韩语,6939223232952,6931593681952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,KR,android,Off-Facebook Installs,15-KR-CBT1 (120241467475180572),PIC05-合成祭司-Vincent-韩语,120241486390100572,120241467475190572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Off-Facebook Installs,15-KR-CBT1 (120241467475180572),PIC五图01-韩语,120241467560440572,120241467475190572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,KR,android,Off-Facebook Installs,15-KR-CBT1 (120241467475180572),VID24-DMG战斗2-Vincent-韩语,120241486368860572,120241468014070572,120241467475180572,1,0,0,0,0.0,15,CBT1,120241467475180572,CBT1,
2026-02-10,TW,android,Off-Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC21-合成火法师-Vincent-繁中,6941413183752,6941413179152,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,14-US-CBT1 (6970072321780),PIC21-合成火法师-Vincent-英语,6970072322380,6970072323380,6970072321780,1,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC06-立绘卡牌展示-Vincent-繁中,6939216112552,6939216112152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC11-战斗PVE-Vincent-繁中,6939216112752,6939216112152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC15-4级巨魔-Vincent-繁中,6939195941952,6939195938752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC18-合成加特林-Vincent-繁中,6941086288352,6941086287552,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC22-合成蛇女-Vincent-繁中,6941353952752,6941353952152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC32-机械族阵容-Vincent-繁中,6939214269952,6939214269352,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,07-TW-CBT1-VID (6939217868352),PIC06-立绘卡牌展示-Vincent-繁中,6941443781352,6941443781552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Facebook Installs,07-TW-CBT1-VID (6939217868352),VID19-角色展示轮播2-Vincent-繁中,6939220323752,6939220323552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Facebook Installs,10-TW-CBT1 (120240257805260572),PIC18-合成加特林-Vincent-繁中,120241465869820572,120241465869810572,120240257805260572,1,0,0,0,0.0,10,CBT1,120240257805260572,CBT1,
2026-02-10,TW,android,Facebook Installs,10-TW-CBT1 (120240257805260572),PIC五图05-繁中,120241473277760572,120241465869810572,120240257805260572,1,0,0,0,0.0,10,CBT1,120240257805260572,CBT1,
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC06-立绘卡牌展示-Vincent-繁中,6941413180952,6941413178752,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC08-升级进化-Vincent-繁中,6941413180552,6941413178752,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC18-合成加特林-Vincent-繁中,6941413183952,6941413179152,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC23-合成犀牛-Vincent-繁中,6941413177552,6941413179952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC32-机械族阵容-Vincent-繁中,6941413176552,6941413179552,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC34-神族阵容-Vincent-繁中,6941413176752,6941413179552,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),VID06-LUDUS战斗-Vincent,6941418669552,6941418668952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),VID10-选择英雄+战斗-Vincent,6941418669752,6941418668952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Facebook Installs,16-TW-CBT1-PIC (6941413175152),VID24-DMG战斗2-Vincent-繁中,6941418669352,6941418668952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC04-合成场景版-Vincent-繁中,6939216112352,6939216112152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC16-4级蛇女-Vincent-繁中,6939195940952,6939195938752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC18-合成加特林-Vincent-繁中,6941395932552,6941395932152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC21-合成火法师-Vincent-繁中,6941086287752,6941086287552,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC23-合成犀牛-Vincent-繁中,6941086287352,6941086287552,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,06-TW-CBT1-PIC (6939195938352),PIC五图04-繁中,6939856067952,6939856067752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),PIC32-机械族阵容-Vincent-繁中,6941443781952,6941443781552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID10-选择英雄+战斗-Vincent,6941086622552,6941086623352,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID10-选择英雄+战斗-Vincent,6941442663952,6941442663552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID21-神族战斗-Vincent-繁中,6939743275752,6939743274952,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID22-选择+闯关-Vincent-繁中,6941442663752,6941442663552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID24-DMG战斗2-Vincent-繁中,6941086622952,6941086623352,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID25-合成合成合成-Vincent-繁中,6939743275152,6939743274952,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,07-TW-CBT1-VID (6939217868352),VID26-魔族失败胜利-Vincent-繁中,6941086622752,6941086623352,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC14-4级佛耶哥-Vincent-繁中,6941413176152,6941413179352,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC15-4级巨魔-Vincent-繁中,6941413184352,6941413179352,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC16-4级蛇女-Vincent-繁中,6941413175552,6941413179352,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC17-4级巫妖-Vincent-繁中,6941413175952,6941413179352,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC18-合成加特林-Vincent-繁中,6941413175352,6941413179952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC19-合成修理师-Vincent-繁中,6941413178352,6941413179952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC33-魔族阵容-Vincent-繁中,6941413176352,6941413179552,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC34-神族阵容-Vincent-繁中,6941413176752,6941413179552,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC34-神族阵容-Vincent-繁中,6941413180352,6941413178752,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC五图04-繁中,6941413183152,6941413178952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Instagram Installs,16-TW-CBT1-PIC (6941413175152),PIC五图06-繁中,6941413182952,6941413178952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,,android,Instagram Installs,TW_MAI (120239150858680572),合成-场景版-繁中,120239150858810572,120239150858730572,120239150858680572,1,0,0,0,0.0,,,120239150858680572,,
2026-02-10,TW,android,Off-Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC15-4级巨魔-Vincent-繁中,6939195941952,6939195938752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC18-合成加特林-Vincent-繁中,6939210114152,6939210113752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC18-合成加特林-Vincent-繁中,6941353952552,6941353952152,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,06-TW-CBT1-PIC (6939195938352),PIC19-合成修理师-Vincent-繁中,6939210114352,6939210113752,6939195938352,1,0,0,0,0.0,06,CBT1-PIC,6939195938352,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID06-LUDUS战斗-Vincent,6941086623152,6941086623352,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID12-英雄展示1-Abbey-通用,6939219987752,6939217867552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID21-神族战斗-Vincent-繁中,6939743275752,6939743274952,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID21-神族战斗-Vincent-繁中,6941442664152,6941442663552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID22-选择+闯关-Vincent-繁中,6941442663752,6941442663552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID24-DMG战斗2-Vincent-繁中,6941442664352,6941442663552,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,07-TW-CBT1-VID (6939217868352),VID26-魔族失败胜利-Vincent-繁中,6939220725752,6939220725152,6939217868352,1,0,0,0,0.0,07,CBT1-VID,6939217868352,CBT1,VID
2026-02-10,TW,android,Off-Facebook Installs,10-TW-CBT1 (120240257805260572),PIC18-合成加特林-Vincent-繁中,120241465869820572,120241465869810572,120240257805260572,1,0,0,0,0.0,10,CBT1,120240257805260572,CBT1,
2026-02-10,TW,android,Off-Facebook Installs,10-TW-CBT1 (120240257805260572),VID10-选择英雄+战斗-Vincent,120241465869840572,120241465869810572,120240257805260572,1,0,0,0,0.0,10,CBT1,120240257805260572,CBT1,
2026-02-10,TW,android,Off-Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC21-合成火法师-Vincent-繁中,6941413178552,6941413179952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,16-TW-CBT1-PIC (6941413175152),PIC30-世界观2-Vincent-繁中,6941413176952,6941413179552,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,TW,android,Off-Facebook Installs,16-TW-CBT1-PIC (6941413175152),VID06-LUDUS战斗-Vincent,6941418669552,6941418668952,6941413175152,1,0,0,0,0.0,16,CBT1-PIC,6941413175152,CBT1,PIC
2026-02-10,US,android,Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC29-世界观-Vincent-英语,120239357533120510,120239357533110510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Facebook Installs,02-US-CBT1-VID (120238648236360510),VID18-角色展示轮播-Vincent-英语,120239408869050510,120239408869000510,120238648236360510,1,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,US,android,Facebook Installs,02-US-CBT1-VID (120238648236360510),VID22-选择+闯关-Vincent-英语,120239358530960510,120239358530930510,120238648236360510,1,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,US,android,Facebook Installs,03-US-CBT1-mvp素材 (120237593576510510),VID06-LUDUS战斗-Vincent,120237659770240510,120237659770180510,120237593576510510,1,0,0,0,0.0,03,CBT1-mvp素材,120237593576510510,CBT1,mvp素材
2026-02-10,US,android,Facebook Installs,14-US-CBT1 (6970072321780),PIC23-合成犀牛-Vincent-英语,6970072322180,6970072323380,6970072321780,1,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC23-合成犀牛-Vincent-英语,120239357496490510,120239357471610510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC35-横版海报-Vincent-通用,120239554427840510,120239528904080510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC五图03-英语,120239422701220510,120239422701170510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,01-US-CBT1-PIC (120238607155630510),PIC五图06-英语,120239423540220510,120239422701170510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,02-US-CBT1-VID (120238648236360510),VID22-选择+闯关-Vincent-英语,120239358530960510,120239358530930510,120238648236360510,1,0,0,0,0.0,02,CBT1-VID,120238648236360510,CBT1,VID
2026-02-10,US,android,Instagram Installs,03-US-CBT1-mvp素材 (120237593576510510),PIC05-合成祭司-Vincent-英语,120237596851810510,120237593576520510,120237593576510510,1,0,0,0,0.0,03,CBT1-mvp素材,120237593576510510,CBT1,mvp素材
2026-02-10,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC13-4级厨师长-Vincent-英语,120239366594890510,120239366594750510,120239366594720510,1,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),VID22-选择+闯关-Vincent-英语,6970160770380,6970160769980,6970072321780,1,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,US,android,Instagram Installs,14-US-CBT1 (6970072321780),VID22-选择+闯关-Vincent-英语,6970282527980,6970282527380,6970072321780,1,0,0,0,0.0,14,CBT1,6970072321780,CBT1,
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC22-合成蛇女-Vincent-英语,120239357471670510,120239357471610510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,US,android,Off-Facebook Installs,01-US-CBT1-PIC (120238607155630510),PIC五图02-英语,120239422701210510,120239422701170510,120238607155630510,1,0,0,0,0.0,01,CBT1-PIC,120238607155630510,CBT1,PIC
2026-02-10,KR,android,Off-Facebook Installs,05-KR-CBT1-VID (6931593682152),VID18-角色展示轮播-Vincent-韩语,6939193162952,6939192776752,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
2026-02-10,,android,Organic,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0.0,,,,,
2026-02-11,BR,android,Facebook Installs,09-BR-CBT1-PIC (120239366594720510),PIC05-合成祭司-Vincent-英语,120239366795310510,120239366795340510,120239366594720510,1,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-11,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID18-角色展示轮播-Vincent-英语,120239531552690510,120239531552680510,120239366394730510,1,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-11,BR,android,Instagram Installs,08-BR-CBT1-VID (120239366394730510),VID24-DMG战斗2-Vincent-通用,120239373825000510,120239373824980510,120239366394730510,1,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-11,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC34-神族阵容-Vincent-英语,120239366594740510,120239366594780510,120239366594720510,1,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-11,BR,android,Instagram Installs,09-BR-CBT1-PIC (120239366594720510),PIC五图03-英语,120239423107420510,120239423107410510,120239366594720510,1,0,0,0,0.0,09,CBT1-PIC,120239366594720510,CBT1,PIC
2026-02-11,BR,android,Off-Facebook Installs,08-BR-CBT1-VID (120239366394730510),VID25-合成合成合成-Vincent-英语,120239409035370510,120239373824980510,120239366394730510,1,0,0,0,0.0,08,CBT1-VID,120239366394730510,CBT1,VID
2026-02-11,,android,Organic,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0.0,,,,,
2026-02-11,,android,Organic,unknown,unknown,unknown,unknown,unknown,1,0,0,0,0.0,,,,,
2026-02-11,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC17-4级巫妖-Vincent-韩语,6939191253152,6939191252752,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC34-神族阵容-Vincent-韩语,6941352867552,6941085952152,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Facebook Installs,04-KR-CBT1-PIC (6931591409752),PIC五图01-韩语,6939853826352,6939853825952,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC18-合成加特林-Vincent-韩语,6939192111552,6939192111352,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC18-合成加特林-Vincent-韩语,6941085953152,6941085952152,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC23-合成犀牛-Vincent-韩语,6939192224152,6939192111352,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC35-横版海报-Vincent-通用,6941352859352,6941085952152,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,04-KR-CBT1-PIC (6931591409752),PIC五图01-韩语,6939853826352,6939853825952,6931591409752,1,0,0,0,0.0,04,CBT1-PIC,6931591409752,CBT1,PIC
2026-02-11,KR,android,Instagram Installs,05-KR-CBT1-VID (6931593682152),VID11-合成角色展示-Vincent-韩语,6941085524752,6941085524952,6931593682152,1,0,0,0,0.0,05,CBT1-VID,6931593682152,CBT1,VID
